ID, Age, Experience, Income, Family, CCAvg, Mortgage, Response
2230, 46, 22, 72, 4, 1.4, 149, No
2229, 48, 23, 43, 4, 1.9, 0, No
2228, 61, 35, 59, 4, 1.7, 0, No
2227, 25, 1, 98, 1, 5.4, 0, No
2226, 54, 24, 25, 4, 0.4, 115, No
2225, 38, 12, 29, 2, 1.4, 0, No
2224, 53, 28, 74, 3, 2.0, 0, No
2223, 45, 20, 41, 1, 0.3, 0, No
2222, 59, 33, 73, 2, 1.7, 0, No
2221, 65, 40, 80, 1, 0.8, 0, No
2220, 52, 22, 58, 4, 2.0, 223, No
2219, 38, 13, 9, 2, 0.3, 0, No
2218, 48, 24, 162, 4, 3.3, 446, Yes
2217, 64, 40, 89, 1, 3.8, 0, No
2216, 28, 3, 193, 3, 4.0, 0, Yes
2215, 53, 27, 89, 1, 0.8, 146, No
2214, 61, 37, 45, 1, 0.8, 0, No
2213, 46, 22, 83, 1, 2.7, 0, No
2212, 39, 14, 31, 2, 1.4, 94, No
2211, 58, 33, 51, 2, 1.9, 0, No
2210, 36, 10, 33, 3, 0.9, 0, No
2209, 64, 40, 92, 2, 0.0, 185, No
2208, 38, 12, 180, 1, 2.8, 158, Yes
2207, 33, 7, 48, 4, 2.2, 207, No
2206, 63, 37, 101, 2, 2.8, 0, No
2205, 63, 37, 20, 2, 0.4, 76, No
2204, 50, 25, 130, 1, 0.6, 311, No
2203, 49, 24, 43, 4, 1.9, 0, No
2202, 41, 16, 111, 2, 0.4, 0, No
2201, 50, 25, 29, 2, 1.3, 0, No
2200, 49, 24, 51, 1, 1.3, 98, No
2199, 59, 35, 58, 1, 0.0, 0, No
2198, 60, 35, 34, 1, 0.3, 0, No
2197, 51, 24, 189, 4, 4.8, 0, Yes
2196, 51, 27, 33, 4, 0.2, 83, No
2195, 34, 9, 123, 1, 1.6, 0, Yes
2194, 45, 19, 25, 2, 0.1, 102, No
2193, 25, 1, 13, 4, 1.0, 95, No
2192, 42, 18, 171, 2, 8.0, 0, No
2191, 27, 3, 110, 2, 0.2, 294, No
2190, 48, 23, 128, 1, 0.6, 0, No
2189, 29, 4, 9, 4, 0.5, 86, No
2188, 54, 30, 40, 2, 1.0, 0, No
2187, 26, 2, 92, 2, 0.2, 0, No
2186, 54, 30, 69, 1, 1.6, 0, No
2185, 62, 36, 183, 2, 3.4, 0, Yes
2184, 34, 8, 29, 2, 2.0, 0, No
2183, 40, 14, 22, 2, 1.4, 0, No
2182, 45, 15, 32, 1, 0.8, 105, No
2181, 58, 33, 42, 2, 1.6, 0, No
2180, 49, 23, 68, 1, 1.5, 0, No
2179, 37, 13, 158, 2, 2.3, 0, Yes
2178, 31, 7, 108, 1, 4.0, 0, No
2177, 41, 14, 51, 3, 2.3, 0, No
2176, 37, 12, 160, 2, 3.3, 0, No
2175, 30, 5, 123, 2, 3.1, 0, No
2174, 34, 10, 34, 1, 1.7, 164, No
2173, 39, 15, 79, 2, 1.8, 219, No
2172, 35, 11, 42, 1, 1.5, 0, No
2171, 39, 13, 52, 3, 0.5, 0, No
2170, 52, 27, 30, 2, 0.7, 0, No
2169, 55, 29, 64, 4, 2.6, 0, No
2168, 65, 40, 162, 1, 1.3, 0, No
2167, 32, 8, 25, 3, 0.9, 0, No
2166, 27, 0, 38, 4, 1.0, 154, No
2165, 27, 3, 104, 2, 2.5, 184, No
2164, 33, 3, 69, 4, 1.8, 0, No
2163, 39, 13, 74, 3, 0.9, 155, No
2162, 52, 28, 38, 4, 0.9, 95, No
2161, 43, 17, 55, 3, 2.2, 0, No
2160, 61, 35, 99, 1, 4.8, 255, Yes
2159, 50, 25, 83, 4, 3.1, 0, Yes
2158, 25, 0, 71, 4, 0.2, 78, No
2157, 35, 11, 93, 2, 2.7, 0, No
2156, 62, 38, 154, 1, 2.9, 0, No
2155, 32, 8, 45, 1, 2.4, 0, No
2154, 40, 14, 123, 1, 5.2, 0, No
2153, 62, 38, 30, 3, 0.1, 128, No
2152, 41, 16, 19, 2, 0.3, 105, No
2151, 62, 38, 54, 1, 0.8, 0, No
2150, 48, 22, 150, 1, 7.3, 193, No
2149, 54, 30, 58, 2, 3.2, 0, No
2148, 27, 3, 20, 4, 1.0, 0, No
2147, 27, 3, 30, 1, 1.0, 80, No
2146, 57, 32, 40, 3, 1.7, 0, No
2145, 33, 6, 168, 3, 5.7, 0, Yes
2144, 56, 31, 65, 3, 1.7, 109, No
2143, 55, 31, 62, 4, 1.5, 0, No
2142, 28, 4, 38, 4, 1.6, 0, No
2141, 53, 27, 89, 1, 0.8, 0, No
2140, 57, 32, 113, 1, 0.1, 0, No
2139, 36, 11, 40, 2, 1.1, 166, No
2138, 65, 40, 83, 4, 0.1, 247, No
2137, 50, 26, 115, 1, 1.2, 0, Yes
2136, 45, 15, 28, 1, 0.8, 0, No
2135, 50, 24, 68, 1, 1.5, 120, No
2134, 39, 15, 41, 1, 2.0, 176, No
2133, 59, 35, 11, 2, 1.0, 0, No
2132, 55, 31, 15, 1, 0.2, 0, No
2131, 55, 31, 74, 3, 2.7, 0, No
2130, 35, 10, 58, 4, 0.7, 232, No
2129, 65, 40, 40, 1, 1.1, 0, No
2128, 40, 14, 179, 2, 0.0, 0, No
2127, 44, 19, 83, 4, 0.4, 141, No
2126, 44, 20, 93, 4, 0.8, 101, No
2125, 35, 9, 44, 3, 0.9, 89, No
2124, 28, 2, 9, 1, 0.1, 0, No
2123, 55, 29, 64, 3, 0.8, 119, No
2122, 41, 17, 38, 4, 2.2, 180, No
2121, 41, 17, 44, 1, 0.3, 0, No
2120, 39, 13, 50, 3, 0.5, 0, No
2119, 31, 5, 125, 2, 1.3, 0, No
2118, 31, 7, 15, 3, 0.9, 0, No
2117, 44, 17, 70, 3, 2.7, 0, No
2116, 57, 31, 30, 3, 1.4, 0, No
2115, 62, 36, 69, 2, 1.7, 0, No
2114, 57, 33, 25, 2, 1.0, 0, No
2113, 27, 2, 103, 1, 1.9, 120, No
2112, 60, 34, 40, 1, 1.6, 0, No
2111, 28, 4, 104, 3, 2.5, 0, No
2110, 47, 23, 178, 1, 6.5, 0, Yes
2109, 56, 32, 85, 3, 2.7, 0, No
2108, 41, 17, 85, 4, 0.2, 229, No
2107, 62, 38, 132, 1, 2.9, 0, No
2106, 31, 5, 49, 4, 1.8, 0, No
2105, 40, 14, 58, 4, 0.2, 0, No
2104, 37, 13, 153, 2, 6.5, 0, No
2103, 25, -1, 81, 2, 1.6, 0, No
2102, 35, 5, 203, 1, 10.0, 0, Yes
2101, 31, 6, 145, 1, 0.8, 84, No
2100, 53, 29, 10, 2, 0.4, 0, No
2099, 59, 35, 94, 1, 3.8, 272, No
2098, 37, 11, 14, 3, 0.1, 113, No
2097, 55, 29, 54, 2, 2.3, 93, No
2096, 47, 21, 174, 4, 3.2, 0, Yes
2095, 57, 31, 64, 3, 2.5, 208, No
2094, 48, 23, 75, 4, 3.6, 0, No
2093, 53, 23, 19, 4, 0.4, 84, No
2092, 31, 4, 41, 1, 2.0, 0, No
2091, 50, 25, 79, 1, 2.9, 307, No
2090, 53, 29, 95, 1, 2.7, 0, No
2089, 39, 9, 29, 3, 2.0, 151, No
2088, 51, 27, 188, 2, 6.9, 343, Yes
2087, 36, 12, 84, 1, 0.8, 0, No
2086, 50, 24, 45, 3, 0.6, 117, No
2085, 36, 9, 44, 4, 1.0, 101, No
2084, 31, 7, 38, 1, 0.2, 0, No
2083, 32, 7, 55, 4, 2.0, 0, No
2082, 52, 27, 45, 1, 1.3, 0, No
2081, 65, 40, 69, 4, 0.1, 0, No
2080, 26, 2, 40, 1, 1.0, 0, No
2079, 35, 11, 21, 2, 1.0, 0, No
2078, 34, 9, 160, 4, 8.0, 0, Yes
2077, 49, 23, 119, 1, 7.3, 398, No
2076, 40, 16, 53, 4, 2.0, 0, No
2075, 52, 27, 81, 1, 1.3, 293, No
2074, 46, 20, 54, 1, 0.7, 154, No
2073, 29, 3, 39, 4, 0.2, 137, No
2072, 52, 28, 83, 1, 0.0, 0, No
2071, 62, 37, 95, 3, 0.5, 0, No
2070, 30, 4, 35, 4, 0.8, 0, No
2069, 61, 37, 13, 2, 0.3, 0, No
2068, 58, 32, 180, 1, 2.9, 0, No
2067, 41, 16, 30, 2, 1.4, 0, No
2066, 29, 5, 83, 3, 1.5, 0, No
2065, 54, 29, 65, 4, 1.8, 0, No
2064, 56, 30, 32, 2, 0.4, 0, No
2063, 57, 31, 55, 3, 2.5, 219, No
2062, 63, 38, 159, 4, 4.9, 111, Yes
2061, 54, 29, 34, 4, 0.1, 0, No
2060, 28, 3, 173, 2, 6.7, 222, No
2059, 33, 7, 18, 1, 0.6, 0, No
2058, 37, 12, 125, 2, 3.9, 0, No
2057, 33, 8, 20, 3, 1.3, 83, No
2056, 49, 23, 25, 1, 1.4, 0, No
2055, 39, 15, 89, 2, 1.9, 0, No
2054, 58, 32, 85, 2, 2.0, 161, No
2053, 28, 3, 120, 1, 0.8, 170, No
2052, 34, 8, 38, 4, 0.2, 0, No
2051, 41, 15, 29, 2, 0.8, 98, No
2050, 43, 18, 94, 4, 1.1, 0, No
2049, 28, 4, 43, 1, 1.8, 0, No
2048, 63, 38, 134, 3, 4.0, 0, Yes
2047, 43, 16, 161, 3, 8.0, 0, Yes
2046, 52, 28, 44, 4, 0.9, 107, No
2045, 51, 25, 102, 1, 0.3, 0, No
2044, 57, 32, 25, 2, 0.2, 0, No
2043, 41, 17, 121, 1, 0.3, 0, No
2042, 45, 20, 180, 3, 8.5, 535, Yes
2041, 41, 16, 91, 3, 0.5, 0, No
2040, 51, 25, 32, 2, 0.4, 0, No
2039, 50, 24, 150, 1, 7.3, 0, No
2038, 35, 8, 52, 2, 1.0, 0, No
2037, 46, 19, 19, 3, 0.7, 0, No
2036, 36, 10, 29, 4, 1.0, 0, No
2035, 59, 33, 91, 4, 1.9, 329, No
2034, 49, 23, 83, 1, 0.3, 0, No
2033, 62, 37, 32, 3, 0.2, 0, No
2032, 60, 35, 80, 3, 0.5, 0, No
2031, 63, 38, 111, 2, 3.9, 207, No
2030, 30, 3, 61, 4, 2.0, 0, No
2029, 42, 17, 9, 2, 0.0, 0, No
2028, 38, 12, 179, 2, 0.0, 380, No
2027, 59, 33, 80, 2, 0.7, 0, No
2026, 47, 20, 79, 3, 2.0, 185, No
2025, 36, 12, 113, 4, 0.2, 0, Yes
2024, 55, 29, 55, 1, 0.2, 151, No
2023, 33, 3, 71, 4, 1.8, 236, No
2022, 46, 20, 103, 4, 4.8, 0, Yes
2021, 59, 34, 33, 3, 0.2, 0, No
2020, 43, 17, 44, 1, 0.2, 0, No
2019, 63, 39, 160, 2, 2.1, 0, No
2018, 42, 15, 14, 3, 1.0, 0, No
2017, 41, 17, 93, 4, 0.8, 218, No
2016, 30, 5, 141, 1, 0.8, 0, No
2015, 49, 19, 169, 3, 5.7, 167, Yes
2014, 40, 15, 52, 3, 0.8, 113, No
2013, 57, 31, 51, 1, 1.4, 0, No
2012, 46, 21, 39, 4, 0.0, 0, No
2011, 61, 36, 41, 2, 1.5, 0, No
2010, 25, 0, 99, 1, 1.9, 323, No
2009, 63, 38, 31, 1, 1.1, 125, No
2008, 48, 21, 78, 3, 2.0, 0, No
2007, 64, 39, 75, 4, 0.1, 0, No
2006, 47, 23, 170, 2, 6.5, 0, Yes
2005, 30, 4, 44, 1, 1.9, 143, No
2004, 44, 20, 124, 1, 4.7, 0, No
2003, 30, 4, 142, 3, 4.2, 359, Yes
2002, 44, 17, 128, 2, 3.3, 0, Yes
2001, 28, 2, 22, 1, 0.1, 0, No
2000, 48, 22, 80, 2, 2.4, 0, No
1999, 56, 32, 103, 3, 4.0, 0, Yes
1998, 54, 30, 61, 1, 1.8, 0, No
1997, 49, 24, 38, 1, 1.4, 0, No
1996, 35, 11, 41, 1, 2.4, 0, No
1995, 32, 8, 183, 1, 6.0, 0, No
1994, 30, 5, 122, 2, 3.1, 0, No
1993, 52, 28, 38, 2, 0.8, 0, No
1992, 46, 22, 30, 3, 0.5, 0, No
1991, 32, 8, 29, 1, 0.2, 76, No
1990, 59, 35, 55, 1, 1.8, 0, No
1989, 52, 28, 18, 1, 0.3, 120, No
1988, 56, 31, 52, 3, 2.0, 0, No
1987, 42, 17, 114, 2, 0.4, 0, No
1986, 31, 7, 31, 4, 0.4, 79, No
1985, 26, 1, 55, 4, 1.7, 175, No
1984, 31, 5, 20, 2, 0.3, 0, No
1983, 58, 33, 18, 3, 0.1, 110, No
1982, 52, 26, 84, 3, 3.0, 0, No
1981, 45, 19, 141, 1, 2.4, 0, No
1980, 41, 17, 11, 1, 1.0, 0, No
1979, 37, 11, 32, 2, 1.4, 0, No
1978, 41, 15, 54, 3, 0.5, 0, No
1977, 39, 13, 80, 2, 1.8, 0, No
1976, 29, 3, 113, 2, 0.2, 0, No
1975, 39, 13, 63, 4, 0.2, 242, No
1974, 47, 22, 11, 2, 0.0, 78, No
1973, 28, 2, 114, 4, 2.1, 0, No
1972, 42, 17, 72, 4, 1.1, 203, No
1971, 27, 3, 148, 1, 1.5, 397, No
1970, 64, 38, 115, 1, 2.0, 0, No
1969, 54, 24, 49, 1, 1.4, 0, No
1968, 43, 18, 89, 3, 0.5, 108, No
1967, 52, 26, 114, 2, 2.4, 0, No
1966, 45, 20, 94, 3, 0.5, 0, No
1965, 34, 10, 34, 1, 1.5, 111, No
1964, 62, 38, 50, 2, 1.1, 0, No
1963, 28, 4, 155, 1, 6.3, 0, No
1962, 52, 26, 114, 1, 4.9, 0, No
1961, 44, 19, 30, 4, 0.0, 0, No
1960, 50, 24, 130, 1, 1.0, 0, No
1959, 28, 2, 42, 1, 1.5, 0, No
1958, 29, 4, 121, 2, 3.3, 0, No
1957, 42, 18, 89, 4, 0.8, 184, No
1956, 43, 17, 32, 3, 0.5, 0, No
1955, 44, 20, 81, 4, 2.0, 277, No
1954, 49, 25, 22, 4, 0.2, 83, No
1953, 30, 5, 78, 1, 2.6, 0, No
1952, 45, 21, 84, 4, 2.0, 0, No
1951, 36, 12, 38, 1, 1.5, 0, No
1950, 58, 34, 19, 1, 1.2, 0, No
1949, 39, 15, 62, 4, 2.4, 86, No
1948, 52, 28, 62, 1, 1.8, 231, No
1947, 53, 23, 58, 4, 2.0, 0, No
1946, 57, 33, 30, 3, 1.5, 151, No
1945, 52, 28, 39, 3, 1.9, 83, No
1944, 49, 23, 39, 4, 2.6, 0, No
1943, 61, 36, 29, 2, 0.5, 0, No
1942, 43, 19, 58, 2, 3.2, 0, No
1941, 57, 33, 55, 1, 1.8, 0, No
1940, 55, 31, 23, 2, 0.2, 0, No
1939, 30, 4, 38, 1, 1.9, 0, No
1938, 51, 25, 181, 1, 3.3, 589, Yes
1937, 50, 24, 82, 3, 3.0, 0, No
1936, 34, 9, 191, 1, 4.8, 0, Yes
1935, 44, 20, 69, 1, 0.8, 0, No
1934, 63, 39, 40, 4, 1.2, 0, No
1933, 64, 39, 73, 3, 2.4, 185, No
1932, 28, 2, 140, 2, 2.0, 0, No
1931, 56, 29, 51, 3, 1.0, 0, No
1930, 44, 19, 30, 1, 0.6, 0, No
1929, 58, 34, 35, 1, 1.2, 0, No
1928, 35, 10, 62, 3, 2.3, 0, No
1927, 30, 6, 41, 1, 2.4, 0, No
1926, 43, 19, 81, 1, 0.3, 218, No
1925, 62, 38, 78, 1, 1.8, 0, No
1924, 45, 19, 22, 1, 0.2, 0, No
1923, 39, 15, 25, 1, 1.4, 0, No
1922, 45, 21, 63, 1, 0.8, 245, No
1921, 54, 28, 31, 2, 0.4, 0, No
1920, 38, 13, 19, 2, 1.4, 120, No
1919, 39, 9, 118, 2, 6.0, 246, Yes
1918, 62, 32, 53, 4, 1.7, 142, No
1917, 57, 32, 64, 3, 1.6, 0, No
1916, 37, 11, 69, 3, 2.1, 0, No
1915, 48, 24, 54, 1, 1.6, 186, No
1914, 57, 33, 134, 4, 0.9, 198, Yes
1913, 42, 16, 191, 3, 4.8, 0, Yes
1912, 60, 35, 52, 3, 0.5, 0, No
1911, 43, 18, 83, 2, 3.8, 112, No
1910, 56, 30, 101, 3, 1.7, 0, No
1909, 50, 26, 22, 4, 0.5, 112, No
1908, 42, 18, 115, 1, 0.3, 0, No
1907, 42, 17, 98, 2, 0.4, 275, No
1906, 25, -1, 112, 2, 2.0, 241, No
1905, 38, 14, 91, 2, 0.0, 0, No
1904, 56, 26, 50, 3, 1.4, 0, No
1903, 39, 14, 85, 3, 1.2, 107, No
1902, 43, 19, 201, 2, 6.7, 0, No
1901, 61, 36, 10, 4, 0.4, 0, No
1900, 59, 33, 34, 1, 0.2, 0, No
1899, 50, 24, 43, 4, 0.1, 0, No
1898, 54, 29, 98, 1, 0.1, 0, No
1897, 32, 7, 83, 1, 2.6, 0, No
1896, 26, 2, 72, 4, 2.6, 0, No
1895, 51, 25, 29, 4, 0.1, 0, No
1894, 49, 24, 13, 1, 0.4, 101, No
1893, 55, 30, 55, 3, 1.7, 0, No
1892, 42, 18, 50, 4, 2.2, 0, No
1891, 52, 27, 184, 1, 8.1, 0, No
1890, 56, 30, 111, 4, 0.3, 372, Yes
1889, 36, 10, 93, 1, 2.8, 0, No
1888, 31, 7, 81, 2, 2.0, 0, No
1887, 65, 41, 115, 4, 1.7, 0, No
1886, 31, 6, 19, 4, 1.1, 104, No
1885, 57, 33, 163, 1, 7.4, 0, No
1884, 56, 30, 185, 1, 2.9, 0, No
1883, 56, 32, 125, 3, 0.6, 342, Yes
1882, 46, 19, 82, 3, 2.7, 0, No
1881, 44, 19, 49, 4, 1.9, 89, No
1880, 56, 30, 78, 3, 1.7, 0, No
1879, 56, 30, 59, 3, 0.8, 159, No
1878, 51, 24, 78, 1, 2.7, 0, No
1877, 62, 38, 123, 1, 2.9, 0, No
1876, 27, 3, 112, 3, 2.5, 389, No
1875, 37, 11, 82, 3, 0.9, 218, No
1874, 28, 4, 69, 3, 0.7, 80, No
1873, 43, 17, 98, 3, 1.1, 0, No
1872, 31, 5, 99, 4, 1.8, 268, No
1871, 63, 37, 110, 1, 4.1, 0, Yes
1870, 55, 30, 44, 2, 2.0, 0, No
1869, 25, 1, 118, 1, 5.4, 0, No
1868, 65, 39, 21, 2, 0.4, 0, No
1867, 48, 24, 90, 1, 2.6, 334, No
1866, 36, 6, 90, 4, 1.8, 0, No
1865, 61, 36, 61, 2, 2.8, 0, No
1864, 48, 22, 43, 1, 1.2, 112, No
1863, 42, 17, 82, 1, 3.7, 0, No
1862, 62, 38, 161, 1, 2.9, 0, No
1861, 30, 6, 179, 3, 4.9, 142, Yes
1860, 67, 41, 20, 2, 0.4, 80, No
1859, 35, 11, 65, 3, 2.8, 240, No
1858, 37, 13, 105, 1, 0.8, 0, No
1857, 51, 24, 21, 2, 1.0, 0, No
1856, 65, 39, 30, 3, 0.7, 0, No
1855, 52, 25, 41, 3, 1.0, 0, No
1854, 51, 25, 60, 4, 2.6, 97, No
1853, 32, 6, 54, 4, 1.8, 167, No
1852, 34, 8, 60, 4, 2.2, 0, No
1851, 36, 10, 20, 4, 0.3, 97, No
1850, 50, 26, 42, 1, 1.6, 0, No
1849, 35, 10, 30, 3, 1.3, 0, No
1848, 25, 0, 52, 3, 2.6, 159, No
1847, 56, 32, 15, 1, 0.1, 0, No
1846, 43, 18, 65, 2, 2.2, 0, No
1845, 65, 40, 21, 3, 0.1, 0, No
1844, 30, 6, 154, 1, 6.0, 0, No
1843, 53, 29, 93, 1, 2.7, 256, No
1842, 42, 17, 91, 1, 0.1, 199, No
1841, 55, 25, 23, 4, 0.4, 88, No
1840, 28, 2, 43, 4, 1.3, 0, No
1839, 31, 7, 99, 1, 4.0, 0, No
1838, 43, 18, 103, 3, 1.0, 180, No
1837, 44, 19, 74, 4, 1.9, 0, No
1836, 47, 23, 171, 2, 1.4, 284, No
1835, 41, 16, 23, 2, 0.3, 118, No
1834, 34, 9, 178, 1, 0.8, 0, Yes
1833, 54, 29, 79, 4, 3.8, 0, No
1832, 47, 22, 30, 4, 0.4, 115, No
1831, 38, 13, 119, 2, 7.8, 221, No
1830, 59, 29, 45, 3, 2.0, 0, No
1829, 30, 4, 25, 2, 0.3, 0, No
1828, 56, 30, 113, 2, 2.7, 352, No
1827, 59, 33, 35, 1, 0.2, 171, No
1826, 56, 32, 161, 1, 5.8, 0, Yes
1825, 49, 23, 194, 4, 8.3, 0, Yes
1824, 33, 8, 125, 1, 0.0, 0, No
1823, 48, 23, 112, 1, 5.1, 86, Yes
1822, 32, 7, 54, 4, 1.3, 0, No
1821, 47, 22, 25, 1, 0.1, 148, No
1820, 60, 34, 59, 1, 1.6, 231, No
1819, 45, 20, 62, 2, 2.2, 0, No
1818, 36, 11, 9, 4, 0.2, 0, No
1817, 45, 19, 91, 2, 1.7, 0, No
1816, 65, 39, 18, 2, 0.4, 0, No
1815, 48, 22, 79, 3, 0.7, 0, No
1814, 61, 36, 55, 3, 0.9, 0, No
1813, 43, 19, 128, 1, 4.7, 0, No
1812, 28, 3, 11, 4, 0.5, 0, No
1811, 60, 34, 35, 1, 0.2, 0, No
1810, 35, 10, 79, 4, 2.1, 0, No
1809, 55, 31, 50, 4, 1.5, 0, No
1808, 46, 20, 61, 2, 0.4, 0, No
1807, 61, 36, 10, 1, 0.1, 0, No
1806, 51, 26, 15, 2, 0.0, 114, No
1805, 40, 16, 64, 4, 2.7, 0, No
1804, 58, 32, 59, 1, 1.6, 0, No
1803, 29, 3, 121, 2, 1.3, 0, No
1802, 35, 10, 78, 1, 2.6, 0, No
1801, 57, 33, 45, 3, 1.5, 181, No
1800, 38, 14, 28, 4, 0.4, 100, No
1799, 44, 20, 185, 3, 2.7, 0, Yes
1798, 35, 10, 143, 1, 8.6, 0, No
1797, 57, 32, 42, 2, 2.1, 0, No
1796, 49, 24, 70, 1, 2.9, 0, No
1795, 56, 32, 98, 3, 3.9, 0, Yes
1794, 35, 9, 113, 3, 0.8, 0, Yes
1793, 46, 20, 118, 1, 5.7, 0, No
1792, 48, 22, 139, 1, 0.0, 0, No
1791, 44, 20, 43, 1, 0.3, 0, No
1790, 44, 20, 171, 4, 0.7, 567, Yes
1789, 38, 13, 23, 4, 0.2, 0, No
1788, 32, 6, 44, 4, 0.2, 0, No
1787, 35, 11, 34, 1, 1.5, 0, No
1786, 29, 3, 190, 2, 4.5, 0, No
1785, 54, 29, 119, 3, 2.0, 0, Yes
1784, 53, 27, 192, 1, 1.7, 601, No
1783, 37, 11, 60, 2, 2.8, 181, No
1782, 52, 26, 19, 2, 0.7, 0, No
1781, 49, 24, 82, 1, 2.9, 267, No
1780, 34, 9, 68, 1, 2.8, 0, No
1779, 27, 3, 32, 3, 1.0, 0, No
1778, 52, 27, 34, 2, 0.7, 114, No
1777, 50, 26, 42, 4, 1.1, 151, No
1776, 46, 22, 73, 1, 0.8, 117, No
1775, 43, 18, 83, 3, 0.5, 0, No
1774, 31, 5, 28, 4, 0.8, 0, No
1773, 36, 11, 15, 2, 0.3, 119, No
1772, 46, 21, 9, 2, 0.7, 0, No
1771, 62, 37, 9, 1, 0.1, 94, No
1770, 60, 36, 62, 4, 2.2, 0, No
1769, 43, 18, 128, 4, 5.3, 84, Yes
1768, 41, 14, 74, 3, 2.3, 0, No
1767, 64, 38, 22, 2, 0.2, 0, No
1766, 26, 0, 149, 2, 7.2, 154, No
1765, 45, 21, 44, 3, 0.6, 0, No
1764, 48, 24, 134, 1, 5.0, 0, No
1763, 65, 35, 55, 4, 1.7, 89, No
1762, 52, 27, 45, 2, 2.0, 121, No
1761, 41, 16, 33, 4, 0.0, 0, No
1760, 31, 6, 44, 4, 0.8, 0, No
1759, 40, 14, 54, 2, 0.7, 0, No
1758, 33, 9, 60, 1, 1.2, 0, No
1757, 42, 17, 23, 2, 0.0, 0, No
1756, 28, 3, 55, 4, 1.7, 0, No
1755, 50, 24, 80, 4, 4.9, 0, No
1754, 53, 29, 25, 2, 0.4, 0, No
1753, 33, 8, 155, 1, 7.4, 0, Yes
1752, 55, 31, 25, 2, 0.2, 0, No
1751, 60, 34, 61, 4, 1.7, 229, No
1750, 46, 22, 52, 2, 2.1, 221, No
1749, 49, 23, 79, 3, 0.7, 151, No
1748, 29, 5, 21, 4, 0.4, 89, No
1747, 62, 36, 25, 3, 0.3, 0, No
1746, 37, 12, 40, 2, 1.1, 0, No
1745, 28, 3, 29, 4, 0.8, 135, No
1744, 50, 24, 32, 4, 1.8, 109, No
1743, 64, 38, 42, 2, 0.7, 137, No
1742, 45, 21, 121, 1, 4.7, 0, No
1741, 45, 20, 59, 1, 2.4, 0, No
1740, 33, 7, 83, 1, 2.5, 0, No
1739, 61, 36, 38, 3, 0.9, 82, No
1738, 44, 19, 70, 1, 0.2, 230, No
1737, 57, 31, 131, 2, 2.7, 394, No
1736, 60, 36, 31, 3, 0.4, 0, No
1735, 35, 10, 79, 4, 2.1, 182, No
1734, 40, 16, 125, 2, 2.2, 0, No
1733, 25, 0, 88, 2, 1.8, 319, No
1732, 43, 19, 125, 3, 2.4, 0, Yes
1731, 41, 17, 51, 2, 0.6, 0, No
1730, 50, 20, 25, 4, 0.4, 0, No
1729, 52, 26, 28, 1, 0.3, 0, No
1728, 52, 26, 54, 2, 1.5, 0, No
1727, 59, 33, 71, 2, 2.3, 150, No
1726, 57, 32, 19, 1, 1.3, 0, No
1725, 46, 19, 24, 3, 0.7, 0, No
1724, 39, 15, 55, 1, 1.5, 0, No
1723, 26, 2, 72, 4, 2.6, 0, No
1722, 54, 29, 59, 2, 2.3, 152, No
1721, 52, 28, 8, 1, 0.3, 0, No
1720, 36, 12, 188, 2, 6.5, 0, No
1719, 40, 16, 19, 4, 0.4, 0, No
1718, 33, 7, 101, 1, 2.7, 233, No
1717, 32, 8, 200, 2, 6.5, 565, No
1716, 39, 13, 25, 3, 0.2, 0, No
1715, 51, 27, 155, 2, 0.4, 107, No
1714, 44, 20, 15, 1, 1.0, 0, No
1713, 44, 20, 20, 1, 1.4, 0, No
1712, 27, 3, 201, 1, 6.3, 158, No
1711, 31, 5, 29, 2, 0.3, 131, No
1710, 58, 34, 88, 2, 1.6, 0, No
1709, 46, 20, 12, 4, 0.6, 0, No
1708, 61, 37, 31, 3, 0.4, 0, No
1707, 56, 31, 84, 1, 0.1, 0, No
1706, 48, 24, 79, 4, 1.4, 0, No
1705, 46, 22, 198, 2, 6.7, 0, No
1704, 65, 41, 40, 3, 0.1, 0, No
1703, 56, 30, 122, 2, 0.5, 0, No
1702, 29, 3, 108, 4, 1.8, 0, No
1701, 43, 16, 71, 3, 2.3, 0, No
1700, 51, 25, 15, 4, 0.6, 0, No
1699, 44, 20, 149, 1, 1.7, 0, No
1698, 64, 38, 32, 3, 0.7, 0, No
1697, 45, 21, 140, 2, 7.6, 132, No
1696, 30, 6, 184, 1, 6.0, 0, No
1695, 48, 23, 35, 4, 0.4, 118, No
1694, 57, 31, 43, 1, 0.2, 0, No
1693, 58, 32, 32, 3, 1.4, 0, No
1692, 56, 32, 48, 1, 1.6, 0, No
1691, 26, 1, 102, 1, 1.9, 0, No
1690, 59, 34, 21, 3, 1.3, 0, No
1689, 60, 34, 108, 2, 2.0, 359, No
1688, 63, 39, 83, 3, 2.0, 0, No
1687, 62, 38, 39, 4, 2.2, 0, No
1686, 40, 16, 89, 4, 0.8, 155, No
1685, 60, 34, 83, 2, 2.0, 249, No
1684, 55, 29, 33, 2, 0.4, 0, No
1683, 51, 26, 14, 2, 0.0, 103, No
1682, 32, 8, 141, 2, 4.3, 0, No
1681, 62, 36, 44, 2, 1.0, 0, No
1680, 57, 31, 114, 4, 5.2, 0, Yes
1679, 56, 30, 73, 2, 1.1, 0, No
1678, 34, 10, 42, 1, 1.5, 131, No
1677, 46, 20, 74, 4, 2.6, 104, No
